"post_id","Page.Likes.at.Posting","Likes","Comments","Shares","Love","Wow","Haha","Sad","Angry","Thankful","Post.Views","Total.Views","language","plurality","unigrams_total","gna_unigrams","lna_unigrams","bigrams_total","gna_bigrams","lna_bigrams","post_date","page_id"
8631,217340,54,2,2,0,0,1,1,1,0,0,0,"arabic","Tunisia",19,0,0,14,0,0,2019-04-17,40
8632,131625,386,93,2,0,0,21,0,5,0,0,0,"arabic","Libya",30,2,0,8,0,0,2019-04-16,1236
8633,NA,944,62,2,22,0,17,45,5,0,0,0,"arabic","Libya",64,0,1,35,0,0,2019-04-24,980
8634,7300,119,1,2,1,0,1,0,0,0,0,0,"arabic","Libya",105,6,0,53,4,0,2019-04-24,934
8635,208979,266,21,2,1,0,8,0,0,0,0,0,"arabic","Egypt",14,0,1,1,0,0,2019-04-24,386
8636,NA,478,40,2,12,2,1,0,0,0,0,0,"arabic","Libya",21,0,0,14,0,0,2019-04-24,809
8637,133381,349,21,2,1,1,26,0,1,0,0,0,"arabic","Libya",95,0,0,41,0,0,2019-04-24,1478
8638,955361,422,97,2,3,3,18,0,2,0,0,0,"arabic","Location hidden",9,0,0,3,0,0,2019-04-24,818
8639,133381,547,14,2,0,4,0,6,0,0,0,0,"arabic","Libya",56,0,0,35,0,0,2019-04-24,1478
8640,449928,431,105,2,2,0,0,64,4,0,0,0,"arabic","Libya",65,0,0,38,0,0,2019-04-24,1406
8641,157305,723,14,2,3,0,0,5,0,0,0,0,"arabic","Libya",46,0,0,36,0,0,2019-04-24,815
8642,302126,857,37,2,3,0,1,5,1,0,0,0,"arabic","Libya",49,0,0,37,0,0,2019-04-24,1169
8643,302126,917,31,2,6,2,0,1,0,0,0,0,"arabic","Libya",33,0,0,17,0,0,2019-04-24,1169
